"site.id","lat","lon","round","date","day","month","year","disturbance","elevation_m","mixedmesic","streamless50m","survey.id","data.type","time.to.detect","individual.id","survey.conducted","pass.id","survey.pass","method","species","age","count"
"CG007",35.6705798982916,-83.4893502108697,1,"4/4/2001",4,4,2001,1,768.096,1,0,163,"count",NA,NA,1,1,"163_1","NCT & CBS","EWIL","adult",0
"CG007",35.6705798982916,-83.4893502108697,1,"4/4/2001",4,4,2001,1,768.096,1,0,163,"count",NA,NA,1,1,"163_1","NCT & CBS","PGCO","adult",4
"CG007",35.6705798982916,-83.4893502108697,1,"4/4/2001",4,4,2001,1,768.096,1,0,163,"count",NA,NA,1,1,"163_1","NCT & CBS","PJOR","adult",0
"CG007",35.6705798982916,-83.4893502108697,1,"4/4/2001",4,4,2001,1,768.096,1,0,163,"count",NA,NA,1,1,"163_1","NCT & CBS","PLSE","adult",8
"CG007",35.6705798982916,-83.4893502108697,2,"4/16/2001",16,4,2001,1,768.096,1,0,166,"count",NA,NA,1,1,"166_1","NCT & CBS","DFCO","adult",0
"CG007",35.6705798982916,-83.4893502108697,2,"4/16/2001",16,4,2001,1,768.096,1,0,166,"count",NA,NA,1,1,"166_1","NCT & CBS","DIMI","adult",0
"CG007",35.6705798982916,-83.4893502108697,2,"4/16/2001",16,4,2001,1,768.096,1,0,166,"count",NA,NA,1,1,"166_1","NCT & CBS","DWRI","adult",0
"CG007",35.6705798982916,-83.4893502108697,2,"4/16/2001",16,4,2001,1,768.096,1,0,166,"count",NA,NA,1,1,"166_1","NCT & CBS","EWIL","adult",0
"CG007",35.6705798982916,-83.4893502108697,2,"4/16/2001",16,4,2001,1,768.096,1,0,166,"count",NA,NA,1,1,"166_1","NCT & CBS","PGCO","adult",2
"CG007",35.6705798982916,-83.4893502108697,2,"4/16/2001",16,4,2001,1,768.096,1,0,166,"count",NA,NA,1,1,"166_1","NCT & CBS","PJOR","adult",1
"CG007",35.6705798982916,-83.4893502108697,2,"4/16/2001",16,4,2001,1,768.096,1,0,166,"count",NA,NA,1,1,"166_1","NCT & CBS","PLSE","adult",7
"CG007",35.6705798982916,-83.4893502108697,3,"4/30/2001",30,4,2001,1,768.096,1,0,168,"count",NA,NA,1,1,"168_1","NCT & CBS","DFCO","adult",0
"CG007",35.6705798982916,-83.4893502108697,3,"4/30/2001",30,4,2001,1,768.096,1,0,168,"count",NA,NA,1,1,"168_1","NCT & CBS","DIMI","adult",0
"CG007",35.6705798982916,-83.4893502108697,3,"4/30/2001",30,4,2001,1,768.096,1,0,168,"count",NA,NA,1,1,"168_1","NCT & CBS","DWRI","adult",0
"CG007",35.6705798982916,-83.4893502108697,3,"4/30/2001",30,4,2001,1,768.096,1,0,168,"count",NA,NA,1,1,"168_1","NCT & CBS","EWIL","adult",0
"CG007",35.6705798982916,-83.4893502108697,3,"4/30/2001",30,4,2001,1,768.096,1,0,168,"count",NA,NA,1,1,"168_1","NCT & CBS","PGCO","adult",3
"CG007",35.6705798982916,-83.4893502108697,3,"4/30/2001",30,4,2001,1,768.096,1,0,168,"count",NA,NA,1,1,"168_1","NCT & CBS","PJOR","adult",2
"CG007",35.6705798982916,-83.4893502108697,3,"4/30/2001",30,4,2001,1,768.096,1,0,168,"count",NA,NA,1,1,"168_1","NCT & CBS","PLSE","adult",1
"CG007",35.6705798982916,-83.4893502108697,4,"5/14/2001",14,5,2001,1,768.096,1,0,165,"count",NA,NA,1,1,"165_1","NCT & CBS","DFCO","adult",0
"CG007",35.6705798982916,-83.4893502108697,4,"5/14/2001",14,5,2001,1,768.096,1,0,165,"count",NA,NA,1,1,"165_1","NCT & CBS","DIMI","adult",0
"CG007",35.6705798982916,-83.4893502108697,4,"5/14/2001",14,5,2001,1,768.096,1,0,165,"count",NA,NA,1,1,"165_1","NCT & CBS","DWRI","adult",0
"CG007",35.6705798982916,-83.4893502108697,4,"5/14/2001",14,5,2001,1,768.096,1,0,165,"count",NA,NA,1,1,"165_1","NCT & CBS","EWIL","adult",0
"CG007",35.6705798982916,-83.4893502108697,4,"5/14/2001",14,5,2001,1,768.096,1,0,165,"count",NA,NA,1,1,"165_1","NCT & CBS","PGCO","adult",2
"CG007",35.6705798982916,-83.4893502108697,4,"5/14/2001",14,5,2001,1,768.096,1,0,165,"count",NA,NA,1,1,"165_1","NCT & CBS","PJOR","adult",1
"CG007",35.6705798982916,-83.4893502108697,4,"5/14/2001",14,5,2001,1,768.096,1,0,165,"count",NA,NA,1,1,"165_1","NCT & CBS","PLSE","adult",3
"CG007",35.6705798982916,-83.4893502108697,5,"5/31/2001",31,5,2001,1,768.096,1,0,170,"count",NA,NA,1,1,"170_1","NCT & CBS","DFCO","adult",0
"CG007",35.6705798982916,-83.4893502108697,5,"5/31/2001",31,5,2001,1,768.096,1,0,170,"count",NA,NA,1,1,"170_1","NCT & CBS","DIMI","adult",0
"CG007",35.6705798982916,-83.4893502108697,5,"5/31/2001",31,5,2001,1,768.096,1,0,170,"count",NA,NA,1,1,"170_1","NCT & CBS","DWRI","adult",0
"CG007",35.6705798982916,-83.4893502108697,5,"5/31/2001",31,5,2001,1,768.096,1,0,170,"count",NA,NA,1,1,"170_1","NCT & CBS","EWIL","adult",0
"CG007",35.6705798982916,-83.4893502108697,5,"5/31/2001",31,5,2001,1,768.096,1,0,170,"count",NA,NA,1,1,"170_1","NCT & CBS","PGCO","adult",0
"CG007",35.6705798982916,-83.4893502108697,5,"5/31/2001",31,5,2001,1,768.096,1,0,170,"count",NA,NA,1,1,"170_1","NCT & CBS","PJOR","adult",0
"CG007",35.6705798982916,-83.4893502108697,5,"5/31/2001",31,5,2001,1,768.096,1,0,170,"count",NA,NA,1,1,"170_1","NCT & CBS","PLSE","adult",2
"CG009",35.6725259575775,-83.4933032418943,1,"4/1/2000",1,4,2000,1,804.672,1,0,171,"count",NA,NA,1,1,"171_1","NCT & CBS","DFCO","adult",0
"CG009",35.6725259575775,-83.4933032418943,1,"4/1/2000",1,4,2000,1,804.672,1,0,171,"count",NA,NA,1,1,"171_1","NCT & CBS","DIMI","adult",0
"CG009",35.6725259575775,-83.4933032418943,1,"4/1/2000",1,4,2000,1,804.672,1,0,171,"count",NA,NA,1,1,"171_1","NCT & CBS","DWRI","adult",0
"CG009",35.6725259575775,-83.4933032418943,1,"4/1/2000",1,4,2000,1,804.672,1,0,171,"count",NA,NA,1,1,"171_1","NCT & CBS","EWIL","adult",0
"CG009",35.6725259575775,-83.4933032418943,1,"4/1/2000",1,4,2000,1,804.672,1,0,171,"count",NA,NA,1,1,"171_1","NCT & CBS","PGCO","adult",3
"CG009",35.6725259575775,-83.4933032418943,1,"4/1/2000",1,4,2000,1,804.672,1,0,171,"count",NA,NA,1,1,"171_1","NCT & CBS","PJOR","adult",0
"CG009",35.6725259575775,-83.4933032418943,1,"4/1/2000",1,4,2000,1,804.672,1,0,171,"count",NA,NA,1,1,"171_1","NCT & CBS","PLSE","adult",2
"CG009",35.6725259575775,-83.4933032418943,2,"4/19/2000",19,4,2000,1,804.672,1,0,177,"count",NA,NA,1,1,"177_1","NCT & CBS","DFCO","adult",0
"CG009",35.6725259575775,-83.4933032418943,2,"4/19/2000",19,4,2000,1,804.672,1,0,177,"count",NA,NA,1,1,"177_1","NCT & CBS","DIMI","adult",0
"CG009",35.6725259575775,-83.4933032418943,2,"4/19/2000",19,4,2000,1,804.672,1,0,177,"count",NA,NA,1,1,"177_1","NCT & CBS","DWRI","adult",0
"CG009",35.6725259575775,-83.4933032418943,2,"4/19/2000",19,4,2000,1,804.672,1,0,177,"count",NA,NA,1,1,"177_1","NCT & CBS","EWIL","adult",0
"CG009",35.6725259575775,-83.4933032418943,2,"4/19/2000",19,4,2000,1,804.672,1,0,177,"count",NA,NA,1,1,"177_1","NCT & CBS","PGCO","adult",1
"CG009",35.6725259575775,-83.4933032418943,2,"4/19/2000",19,4,2000,1,804.672,1,0,177,"count",NA,NA,1,1,"177_1","NCT & CBS","PJOR","adult",0
"CG009",35.6725259575775,-83.4933032418943,2,"4/19/2000",19,4,2000,1,804.672,1,0,177,"count",NA,NA,1,1,"177_1","NCT & CBS","PLSE","adult",2
"CG009",35.6725259575775,-83.4933032418943,3,"5/2/2000",2,5,2000,1,804.672,1,0,172,"count",NA,NA,1,1,"172_1","NCT & CBS","DFCO","adult",0
"CG009",35.6725259575775,-83.4933032418943,3,"5/2/2000",2,5,2000,1,804.672,1,0,172,"count",NA,NA,1,1,"172_1","NCT & CBS","DIMI","adult",0
"CG009",35.6725259575775,-83.4933032418943,3,"5/2/2000",2,5,2000,1,804.672,1,0,172,"count",NA,NA,1,1,"172_1","NCT & CBS","DWRI","adult",0
"CG009",35.6725259575775,-83.4933032418943,3,"5/2/2000",2,5,2000,1,804.672,1,0,172,"count",NA,NA,1,1,"172_1","NCT & CBS","EWIL","adult",0
"CG009",35.6725259575775,-83.4933032418943,3,"5/2/2000",2,5,2000,1,804.672,1,0,172,"count",NA,NA,1,1,"172_1","NCT & CBS","PGCO","adult",1
"CG009",35.6725259575775,-83.4933032418943,3,"5/2/2000",2,5,2000,1,804.672,1,0,172,"count",NA,NA,1,1,"172_1","NCT & CBS","PJOR","adult",0
"CG009",35.6725259575775,-83.4933032418943,3,"5/2/2000",2,5,2000,1,804.672,1,0,172,"count",NA,NA,1,1,"172_1","NCT & CBS","PLSE","adult",0
"CG009",35.6725259575775,-83.4933032418943,4,"5/13/2000",13,5,2000,1,804.672,1,0,174,"count",NA,NA,1,1,"174_1","NCT & CBS","DFCO","adult",0
"CG009",35.6725259575775,-83.4933032418943,4,"5/13/2000",13,5,2000,1,804.672,1,0,174,"count",NA,NA,1,1,"174_1","NCT & CBS","DIMI","adult",0
"CG009",35.6725259575775,-83.4933032418943,4,"5/13/2000",13,5,2000,1,804.672,1,0,174,"count",NA,NA,1,1,"174_1","NCT & CBS","DWRI","adult",0
"CG009",35.6725259575775,-83.4933032418943,4,"5/13/2000",13,5,2000,1,804.672,1,0,174,"count",NA,NA,1,1,"174_1","NCT & CBS","EWIL","adult",0
"CG009",35.6725259575775,-83.4933032418943,4,"5/13/2000",13,5,2000,1,804.672,1,0,174,"count",NA,NA,1,1,"174_1","NCT & CBS","PGCO","adult",2
"CG009",35.6725259575775,-83.4933032418943,4,"5/13/2000",13,5,2000,1,804.672,1,0,174,"count",NA,NA,1,1,"174_1","NCT & CBS","PJOR","adult",0
"CG009",35.6725259575775,-83.4933032418943,4,"5/13/2000",13,5,2000,1,804.672,1,0,174,"count",NA,NA,1,1,"174_1","NCT & CBS","PLSE","adult",0
"CG009",35.6725259575775,-83.4933032418943,5,"5/30/2000",30,5,2000,1,804.672,1,0,179,"count",NA,NA,1,1,"179_1","NCT & CBS","DFCO","adult",0
"CG009",35.6725259575775,-83.4933032418943,5,"5/30/2000",30,5,2000,1,804.672,1,0,179,"count",NA,NA,1,1,"179_1","NCT & CBS","DIMI","adult",0
"CG009",35.6725259575775,-83.4933032418943,5,"5/30/2000",30,5,2000,1,804.672,1,0,179,"count",NA,NA,1,1,"179_1","NCT & CBS","DWRI","adult",0
"CG009",35.6725259575775,-83.4933032418943,5,"5/30/2000",30,5,2000,1,804.672,1,0,179,"count",NA,NA,1,1,"179_1","NCT & CBS","EWIL","adult",0
"CG009",35.6725259575775,-83.4933032418943,5,"5/30/2000",30,5,2000,1,804.672,1,0,179,"count",NA,NA,1,1,"179_1","NCT & CBS","PGCO","adult",0
"CG009",35.6725259575775,-83.4933032418943,5,"5/30/2000",30,5,2000,1,804.672,1,0,179,"count",NA,NA,1,1,"179_1","NCT & CBS","PJOR","adult",0
"CG009",35.6725259575775,-83.4933032418943,5,"5/30/2000",30,5,2000,1,804.672,1,0,179,"count",NA,NA,1,1,"179_1","NCT & CBS","PLSE","adult",0
"CG009",35.6725259575775,-83.4933032418943,1,"4/4/2001",4,4,2001,1,804.672,1,0,173,"count",NA,NA,1,1,"173_1","NCT & CBS","DFCO","adult",0
"CG009",35.6725259575775,-83.4933032418943,1,"4/4/2001",4,4,2001,1,804.672,1,0,173,"count",NA,NA,1,1,"173_1","NCT & CBS","DIMI","adult",0
"CG009",35.6725259575775,-83.4933032418943,1,"4/4/2001",4,4,2001,1,804.672,1,0,173,"count",NA,NA,1,1,"173_1","NCT & CBS","DWRI","adult",0
"CG009",35.6725259575775,-83.4933032418943,1,"4/4/2001",4,4,2001,1,804.672,1,0,173,"count",NA,NA,1,1,"173_1","NCT & CBS","EWIL","adult",0
"CG009",35.6725259575775,-83.4933032418943,1,"4/4/2001",4,4,2001,1,804.672,1,0,173,"count",NA,NA,1,1,"173_1","NCT & CBS","PGCO","adult",3
"CG009",35.6725259575775,-83.4933032418943,1,"4/4/2001",4,4,2001,1,804.672,1,0,173,"count",NA,NA,1,1,"173_1","NCT & CBS","PJOR","adult",0
"CG009",35.6725259575775,-83.4933032418943,1,"4/4/2001",4,4,2001,1,804.672,1,0,173,"count",NA,NA,1,1,"173_1","NCT & CBS","PLSE","adult",5
"CG009",35.6725259575775,-83.4933032418943,2,"4/16/2001",16,4,2001,1,804.672,1,0,176,"count",NA,NA,1,1,"176_1","NCT & CBS","DFCO","adult",0
"CG009",35.6725259575775,-83.4933032418943,2,"4/16/2001",16,4,2001,1,804.672,1,0,176,"count",NA,NA,1,1,"176_1","NCT & CBS","DIMI","adult",0
"CG009",35.6725259575775,-83.4933032418943,2,"4/16/2001",16,4,2001,1,804.672,1,0,176,"count",NA,NA,1,1,"176_1","NCT & CBS","DWRI","adult",0
"CG009",35.6725259575775,-83.4933032418943,2,"4/16/2001",16,4,2001,1,804.672,1,0,176,"count",NA,NA,1,1,"176_1","NCT & CBS","EWIL","adult",0
"CG009",35.6725259575775,-83.4933032418943,2,"4/16/2001",16,4,2001,1,804.672,1,0,176,"count",NA,NA,1,1,"176_1","NCT & CBS","PGCO","adult",1
"CG009",35.6725259575775,-83.4933032418943,2,"4/16/2001",16,4,2001,1,804.672,1,0,176,"count",NA,NA,1,1,"176_1","NCT & CBS","PJOR","adult",0
"CG009",35.6725259575775,-83.4933032418943,2,"4/16/2001",16,4,2001,1,804.672,1,0,176,"count",NA,NA,1,1,"176_1","NCT & CBS","PLSE","adult",5
"CG009",35.6725259575775,-83.4933032418943,3,"4/30/2001",30,4,2001,1,804.672,1,0,178,"count",NA,NA,1,1,"178_1","NCT & CBS","DFCO","adult",0
"CG009",35.6725259575775,-83.4933032418943,3,"4/30/2001",30,4,2001,1,804.672,1,0,178,"count",NA,NA,1,1,"178_1","NCT & CBS","DIMI","adult",0
"CG009",35.6725259575775,-83.4933032418943,3,"4/30/2001",30,4,2001,1,804.672,1,0,178,"count",NA,NA,1,1,"178_1","NCT & CBS","DWRI","adult",0
"CG009",35.6725259575775,-83.4933032418943,3,"4/30/2001",30,4,2001,1,804.672,1,0,178,"count",NA,NA,1,1,"178_1","NCT & CBS","EWIL","adult",0
"CG009",35.6725259575775,-83.4933032418943,3,"4/30/2001",30,4,2001,1,804.672,1,0,178,"count",NA,NA,1,1,"178_1","NCT & CBS","PGCO","adult",3
"CG009",35.6725259575775,-83.4933032418943,3,"4/30/2001",30,4,2001,1,804.672,1,0,178,"count",NA,NA,1,1,"178_1","NCT & CBS","PJOR","adult",0
"CG009",35.6725259575775,-83.4933032418943,3,"4/30/2001",30,4,2001,1,804.672,1,0,178,"count",NA,NA,1,1,"178_1","NCT & CBS","PLSE","adult",0
"CG009",35.6725259575775,-83.4933032418943,4,"5/14/2001",14,5,2001,1,804.672,1,0,175,"count",NA,NA,1,1,"175_1","NCT & CBS","DFCO","adult",0
"CG009",35.6725259575775,-83.4933032418943,4,"5/14/2001",14,5,2001,1,804.672,1,0,175,"count",NA,NA,1,1,"175_1","NCT & CBS","DIMI","adult",0
"CG009",35.6725259575775,-83.4933032418943,4,"5/14/2001",14,5,2001,1,804.672,1,0,175,"count",NA,NA,1,1,"175_1","NCT & CBS","DWRI","adult",0
"CG009",35.6725259575775,-83.4933032418943,4,"5/14/2001",14,5,2001,1,804.672,1,0,175,"count",NA,NA,1,1,"175_1","NCT & CBS","EWIL","adult",0
"CG009",35.6725259575775,-83.4933032418943,4,"5/14/2001",14,5,2001,1,804.672,1,0,175,"count",NA,NA,1,1,"175_1","NCT & CBS","PGCO","adult",1
"CG009",35.6725259575775,-83.4933032418943,4,"5/14/2001",14,5,2001,1,804.672,1,0,175,"count",NA,NA,1,1,"175_1","NCT & CBS","PJOR","adult",2
"CG009",35.6725259575775,-83.4933032418943,4,"5/14/2001",14,5,2001,1,804.672,1,0,175,"count",NA,NA,1,1,"175_1","NCT & CBS","PLSE","adult",4
"CG009",35.6725259575775,-83.4933032418943,5,"5/31/2001",31,5,2001,1,804.672,1,0,180,"count",NA,NA,1,1,"180_1","NCT & CBS","DFCO","adult",0
"CG009",35.6725259575775,-83.4933032418943,5,"5/31/2001",31,5,2001,1,804.672,1,0,180,"count",NA,NA,1,1,"180_1","NCT & CBS","DIMI","adult",0
"CG009",35.6725259575775,-83.4933032418943,5,"5/31/2001",31,5,2001,1,804.672,1,0,180,"count",NA,NA,1,1,"180_1","NCT & CBS","DWRI","adult",0
"CG009",35.6725259575775,-83.4933032418943,5,"5/31/2001",31,5,2001,1,804.672,1,0,180,"count",NA,NA,1,1,"180_1","NCT & CBS","EWIL","adult",1
"CG009",35.6725259575775,-83.4933032418943,5,"5/31/2001",31,5,2001,1,804.672,1,0,180,"count",NA,NA,1,1,"180_1","NCT & CBS","PGCO","adult",2
"CG009",35.6725259575775,-83.4933032418943,5,"5/31/2001",31,5,2001,1,804.672,1,0,180,"count",NA,NA,1,1,"180_1","NCT & CBS","PJOR","adult",0
"CG009",35.6725259575775,-83.4933032418943,5,"5/31/2001",31,5,2001,1,804.672,1,0,180,"count",NA,NA,1,1,"180_1","NCT & CBS","PLSE","adult",0
"CG016",35.6724507464864,-83.4919038513646,1,"4/1/2000",1,4,2000,1,762,1,1,181,"count",NA,NA,1,1,"181_1","NCT & CBS","DFCO","adult",0
"CG016",35.6724507464864,-83.4919038513646,1,"4/1/2000",1,4,2000,1,762,1,1,181,"count",NA,NA,1,1,"181_1","NCT & CBS","DIMI","adult",0
"CG016",35.6724507464864,-83.4919038513646,1,"4/1/2000",1,4,2000,1,762,1,1,181,"count",NA,NA,1,1,"181_1","NCT & CBS","DWRI","adult",0
"CG016",35.6724507464864,-83.4919038513646,1,"4/1/2000",1,4,2000,1,762,1,1,181,"count",NA,NA,1,1,"181_1","NCT & CBS","EWIL","adult",2
"CG016",35.6724507464864,-83.4919038513646,1,"4/1/2000",1,4,2000,1,762,1,1,181,"count",NA,NA,1,1,"181_1","NCT & CBS","PGCO","adult",1
"CG016",35.6724507464864,-83.4919038513646,1,"4/1/2000",1,4,2000,1,762,1,1,181,"count",NA,NA,1,1,"181_1","NCT & CBS","PJOR","adult",0
"CG016",35.6724507464864,-83.4919038513646,1,"4/1/2000",1,4,2000,1,762,1,1,181,"count",NA,NA,1,1,"181_1","NCT & CBS","PLSE","adult",6
"CG016",35.6724507464864,-83.4919038513646,2,"4/19/2000",19,4,2000,1,762,1,1,187,"count",NA,NA,1,1,"187_1","NCT & CBS","DFCO","adult",0
"CG016",35.6724507464864,-83.4919038513646,2,"4/19/2000",19,4,2000,1,762,1,1,187,"count",NA,NA,1,1,"187_1","NCT & CBS","DIMI","adult",0
"CG016",35.6724507464864,-83.4919038513646,2,"4/19/2000",19,4,2000,1,762,1,1,187,"count",NA,NA,1,1,"187_1","NCT & CBS","DWRI","adult",0
"CG016",35.6724507464864,-83.4919038513646,2,"4/19/2000",19,4,2000,1,762,1,1,187,"count",NA,NA,1,1,"187_1","NCT & CBS","EWIL","adult",0
"CG016",35.6724507464864,-83.4919038513646,2,"4/19/2000",19,4,2000,1,762,1,1,187,"count",NA,NA,1,1,"187_1","NCT & CBS","PGCO","adult",1
"CG016",35.6724507464864,-83.4919038513646,2,"4/19/2000",19,4,2000,1,762,1,1,187,"count",NA,NA,1,1,"187_1","NCT & CBS","PJOR","adult",0
"CG016",35.6724507464864,-83.4919038513646,2,"4/19/2000",19,4,2000,1,762,1,1,187,"count",NA,NA,1,1,"187_1","NCT & CBS","PLSE","adult",2
"CG016",35.6724507464864,-83.4919038513646,3,"5/2/2000",2,5,2000,1,762,1,1,182,"count",NA,NA,1,1,"182_1","NCT & CBS","DFCO","adult",0
"CG016",35.6724507464864,-83.4919038513646,3,"5/2/2000",2,5,2000,1,762,1,1,182,"count",NA,NA,1,1,"182_1","NCT & CBS","DIMI","adult",0
"CG016",35.6724507464864,-83.4919038513646,3,"5/2/2000",2,5,2000,1,762,1,1,182,"count",NA,NA,1,1,"182_1","NCT & CBS","DWRI","adult",0
"CG016",35.6724507464864,-83.4919038513646,3,"5/2/2000",2,5,2000,1,762,1,1,182,"count",NA,NA,1,1,"182_1","NCT & CBS","EWIL","adult",0
"CG016",35.6724507464864,-83.4919038513646,3,"5/2/2000",2,5,2000,1,762,1,1,182,"count",NA,NA,1,1,"182_1","NCT & CBS","PGCO","adult",5
"CG016",35.6724507464864,-83.4919038513646,3,"5/2/2000",2,5,2000,1,762,1,1,182,"count",NA,NA,1,1,"182_1","NCT & CBS","PJOR","adult",0
"CG016",35.6724507464864,-83.4919038513646,3,"5/2/2000",2,5,2000,1,762,1,1,182,"count",NA,NA,1,1,"182_1","NCT & CBS","PLSE","adult",1
"CG016",35.6724507464864,-83.4919038513646,4,"5/13/2000",13,5,2000,1,762,1,1,184,"count",NA,NA,1,1,"184_1","NCT & CBS","DFCO","adult",0
"CG016",35.6724507464864,-83.4919038513646,4,"5/13/2000",13,5,2000,1,762,1,1,184,"count",NA,NA,1,1,"184_1","NCT & CBS","DIMI","adult",2
"CG016",35.6724507464864,-83.4919038513646,4,"5/13/2000",13,5,2000,1,762,1,1,184,"count",NA,NA,1,1,"184_1","NCT & CBS","DWRI","adult",0
"CG016",35.6724507464864,-83.4919038513646,4,"5/13/2000",13,5,2000,1,762,1,1,184,"count",NA,NA,1,1,"184_1","NCT & CBS","EWIL","adult",0
"CG016",35.6724507464864,-83.4919038513646,4,"5/13/2000",13,5,2000,1,762,1,1,184,"count",NA,NA,1,1,"184_1","NCT & CBS","PGCO","adult",2
"CG016",35.6724507464864,-83.4919038513646,4,"5/13/2000",13,5,2000,1,762,1,1,184,"count",NA,NA,1,1,"184_1","NCT & CBS","PJOR","adult",0
"CG016",35.6724507464864,-83.4919038513646,4,"5/13/2000",13,5,2000,1,762,1,1,184,"count",NA,NA,1,1,"184_1","NCT & CBS","PLSE","adult",1
"CG016",35.6724507464864,-83.4919038513646,5,"5/30/2000",30,5,2000,1,762,1,1,189,"count",NA,NA,1,1,"189_1","NCT & CBS","DFCO","adult",0
"CG016",35.6724507464864,-83.4919038513646,5,"5/30/2000",30,5,2000,1,762,1,1,189,"count",NA,NA,1,1,"189_1","NCT & CBS","DIMI","adult",0
"CG016",35.6724507464864,-83.4919038513646,5,"5/30/2000",30,5,2000,1,762,1,1,189,"count",NA,NA,1,1,"189_1","NCT & CBS","DWRI","adult",0
"CG016",35.6724507464864,-83.4919038513646,5,"5/30/2000",30,5,2000,1,762,1,1,189,"count",NA,NA,1,1,"189_1","NCT & CBS","EWIL","adult",0
"CG016",35.6724507464864,-83.4919038513646,5,"5/30/2000",30,5,2000,1,762,1,1,189,"count",NA,NA,1,1,"189_1","NCT & CBS","PGCO","adult",2
"CG016",35.6724507464864,-83.4919038513646,5,"5/30/2000",30,5,2000,1,762,1,1,189,"count",NA,NA,1,1,"189_1","NCT & CBS","PJOR","adult",0
"CG016",35.6724507464864,-83.4919038513646,5,"5/30/2000",30,5,2000,1,762,1,1,189,"count",NA,NA,1,1,"189_1","NCT & CBS","PLSE","adult",0
"CG016",35.6724507464864,-83.4919038513646,1,"4/4/2001",4,4,2001,1,762,1,1,183,"count",NA,NA,1,1,"183_1","NCT & CBS","DFCO","adult",0
"CG016",35.6724507464864,-83.4919038513646,1,"4/4/2001",4,4,2001,1,762,1,1,183,"count",NA,NA,1,1,"183_1","NCT & CBS","DIMI","adult",0
"CG016",35.6724507464864,-83.4919038513646,1,"4/4/2001",4,4,2001,1,762,1,1,183,"count",NA,NA,1,1,"183_1","NCT & CBS","DWRI","adult",0
"CG016",35.6724507464864,-83.4919038513646,1,"4/4/2001",4,4,2001,1,762,1,1,183,"count",NA,NA,1,1,"183_1","NCT & CBS","EWIL","adult",0
"CG016",35.6724507464864,-83.4919038513646,1,"4/4/2001",4,4,2001,1,762,1,1,183,"count",NA,NA,1,1,"183_1","NCT & CBS","PGCO","adult",3
"CG016",35.6724507464864,-83.4919038513646,1,"4/4/2001",4,4,2001,1,762,1,1,183,"count",NA,NA,1,1,"183_1","NCT & CBS","PJOR","adult",0
"CG016",35.6724507464864,-83.4919038513646,1,"4/4/2001",4,4,2001,1,762,1,1,183,"count",NA,NA,1,1,"183_1","NCT & CBS","PLSE","adult",3
"CG016",35.6724507464864,-83.4919038513646,2,"4/16/2001",16,4,2001,1,762,1,1,186,"count",NA,NA,1,1,"186_1","NCT & CBS","DFCO","adult",0
"CG016",35.6724507464864,-83.4919038513646,2,"4/16/2001",16,4,2001,1,762,1,1,186,"count",NA,NA,1,1,"186_1","NCT & CBS","DIMI","adult",0
"CG016",35.6724507464864,-83.4919038513646,2,"4/16/2001",16,4,2001,1,762,1,1,186,"count",NA,NA,1,1,"186_1","NCT & CBS","DWRI","adult",0
"CG016",35.6724507464864,-83.4919038513646,2,"4/16/2001",16,4,2001,1,762,1,1,186,"count",NA,NA,1,1,"186_1","NCT & CBS","EWIL","adult",0
"CG016",35.6724507464864,-83.4919038513646,2,"4/16/2001",16,4,2001,1,762,1,1,186,"count",NA,NA,1,1,"186_1","NCT & CBS","PGCO","adult",6
"CG016",35.6724507464864,-83.4919038513646,2,"4/16/2001",16,4,2001,1,762,1,1,186,"count",NA,NA,1,1,"186_1","NCT & CBS","PJOR","adult",0
"CG016",35.6724507464864,-83.4919038513646,2,"4/16/2001",16,4,2001,1,762,1,1,186,"count",NA,NA,1,1,"186_1","NCT & CBS","PLSE","adult",7
"CG016",35.6724507464864,-83.4919038513646,3,"4/30/2001",30,4,2001,1,762,1,1,188,"count",NA,NA,1,1,"188_1","NCT & CBS","DFCO","adult",0
"CG016",35.6724507464864,-83.4919038513646,3,"4/30/2001",30,4,2001,1,762,1,1,188,"count",NA,NA,1,1,"188_1","NCT & CBS","DIMI","adult",0
"CG016",35.6724507464864,-83.4919038513646,3,"4/30/2001",30,4,2001,1,762,1,1,188,"count",NA,NA,1,1,"188_1","NCT & CBS","DWRI","adult",0
"CG016",35.6724507464864,-83.4919038513646,3,"4/30/2001",30,4,2001,1,762,1,1,188,"count",NA,NA,1,1,"188_1","NCT & CBS","EWIL","adult",1
"CG016",35.6724507464864,-83.4919038513646,3,"4/30/2001",30,4,2001,1,762,1,1,188,"count",NA,NA,1,1,"188_1","NCT & CBS","PGCO","adult",2
"CG016",35.6724507464864,-83.4919038513646,3,"4/30/2001",30,4,2001,1,762,1,1,188,"count",NA,NA,1,1,"188_1","NCT & CBS","PJOR","adult",0
"CG016",35.6724507464864,-83.4919038513646,3,"4/30/2001",30,4,2001,1,762,1,1,188,"count",NA,NA,1,1,"188_1","NCT & CBS","PLSE","adult",1
"CG016",35.6724507464864,-83.4919038513646,4,"5/14/2001",14,5,2001,1,762,1,1,185,"count",NA,NA,1,1,"185_1","NCT & CBS","DFCO","adult",1
"CG016",35.6724507464864,-83.4919038513646,4,"5/14/2001",14,5,2001,1,762,1,1,185,"count",NA,NA,1,1,"185_1","NCT & CBS","DIMI","adult",0
"CG016",35.6724507464864,-83.4919038513646,4,"5/14/2001",14,5,2001,1,762,1,1,185,"count",NA,NA,1,1,"185_1","NCT & CBS","DWRI","adult",0
