"year","date","day","month","site.id","count","tempc","litter.depth.cm","woody.cover.number","number.of.rocks","day.since.rain","position","transaspect","landform.index","terrainshape.index","percent.slope","photsynthetic.active.radiation.percent","soil.water.holding.capacity","lat","lon","species","data.type","time.to.detect","age","survey.conducted","individual.id","survey.id","pass.id","survey.pass"
2010,"9/16/2010",16,9,10.1,4,20.67,3,2,0,1,1,1.974,2.938,-1.375,7,0.067,13.263,37.46910757,-91.26442046,"PLSE","count",NA,"NR",1,NA,498,1,"498_1"
2010,"9/16/2010",16,9,15.2,4,21.8,1.33,2,6,1,2,1.837,10.875,2,20.5,0.06,12.351,37.46880057,-91.27466095,"PLSE","count",NA,"NR",1,NA,794,1,"794_1"
2010,"9/16/2010",16,9,17.2,4,18.4,2.5,3,21,1,2,0.034,9.063,0.813,28,0.071,7.874,37.46518227,-91.27289384,"PLSE","count",NA,"NR",1,NA,903,1,"903_1"
2010,"9/16/2010",16,9,18.2,4,19.8,1.67,6,18,1,2,0.137,22.063,9.188,33,0.105,11.904,37.47905622,-91.27430583,"PLSE","count",NA,"NR",1,NA,957,1,"957_1"
2010,"9/16/2010",16,9,13.2,5,17.8,2,3,9,1,2,1.056,6.063,1.25,30,0.049,11.759,37.46575438,-91.26817544,"PLSE","count",NA,"NR",1,NA,687,1,"687_1"
2010,"9/16/2010",16,9,11.2,6,21.13,2,3,8,1,2,0.125,19.563,6.938,32,0.069,4.676,37.47245679,-91.27006807,"PLSE","count",NA,"NR",1,NA,578,1,"578_1"
2010,"9/16/2010",16,9,13.1,6,18.2,2,1,25,1,1,1.981,4.813,1.188,27.5,0.206,11.377,37.46665072,-91.26876927,"PLSE","count",NA,"NR",1,NA,660,1,"660_1"
2010,"9/16/2010",16,9,14.2,6,21.67,2.17,1,24,1,2,1.22,13.563,0.125,31,0.166,7.113,37.47099097,-91.2740393,"PLSE","count",NA,"NR",1,NA,740,1,"740_1"
2010,"9/16/2010",16,9,11.1,7,20.2,3.67,7,5,1,1,1.987,12.313,-0.063,27,0.07,10.002,37.471976,-91.27119388,"PLSE","count",NA,"NR",1,NA,551,1,"551_1"
2010,"9/16/2010",16,9,9.2,10,21.6,2.67,1,0,1,2,1.831,8.875,-0.188,26.5,0.151,11.89,37.47102856,-91.26463184,"PLSE","count",NA,"NR",1,NA,471,1,"471_1"
2010,"9/16/2010",16,9,15.1,12,21.4,2.33,7,40,1,1,1.863,3.938,0.688,23.5,0.084,7.445,37.46924014,-91.27581752,"PLSE","count",NA,"NR",1,NA,767,1,"767_1"
2010,"9/16/2010",16,9,19.2,15,18.4,2.5,5,19,1,2,1.763,13,2.563,24.5,0.063,12.653,37.47040888,-91.26905441,"PLSE","count",NA,"NR",1,NA,1011,1,"1011_1"
2010,"9/22/2010",22,9,17.1,1,22.27,2.83,2,2,1,1,0.291,1.375,-0.5,17.5,0.203,8.031,37.46555043,-91.27171563,"PLSE","count",NA,"NR",1,NA,881,1,"881_1"
2010,"9/22/2010",22,9,17.2,1,22.4,2.67,1,22,1,2,0.034,9.063,0.813,28,0.071,7.874,37.46518227,-91.27289384,"PLSE","count",NA,"NR",1,NA,908,1,"908_1"
2010,"9/22/2010",22,9,2.1,2,18.87,2.33,4,6,1,1,1.542,7.75,1.625,23.5,0.105,8.6,37.47746788,-91.27104415,"PLSE","count",NA,"NR",1,NA,71,1,"71_1"
2010,"9/22/2010",22,9,12.2,2,23.4,2.33,2,13,1,2,0.049,15,1.063,34,0.061,9.679,37.46850025,-91.26774154,"PLSE","count",NA,"NR",1,NA,637,1,"637_1"
2010,"9/22/2010",22,9,14.1,2,19.8,0.33,1,35,1,1,0.293,12.188,-1.188,33,0.422,7.536,37.47125057,-91.27280423,"PLSE","count",NA,"NR",1,NA,720,1,"720_1"
2010,"9/22/2010",22,9,14.2,2,20.4,0.83,2,39,1,2,1.22,13.563,0.125,31,0.166,7.113,37.47099097,-91.2740393,"PLSE","count",NA,"NR",1,NA,747,1,"747_1"
2010,"9/22/2010",22,9,18.1,2,22.33,3,4,7,1,1,0.094,4.563,-0.063,22,0.08,8.12,37.47976171,-91.2753858,"PLSE","count",NA,"NR",1,NA,934,1,"934_1"
2010,"9/22/2010",22,9,18.2,2,22.4,3.17,0,40,1,2,0.137,22.063,9.188,33,0.105,11.904,37.47905622,-91.27430583,"PLSE","count",NA,"NR",1,NA,961,1,"961_1"
2010,"9/22/2010",22,9,11.2,3,20.4,3.17,1,0,1,2,0.125,19.563,6.938,32,0.069,4.676,37.47245679,-91.27006807,"PLSE","count",NA,"NR",1,NA,585,1,"585_1"
2010,"9/22/2010",22,9,12.1,3,23.07,3.83,3,22,1,1,1.707,6.563,-1.188,25.5,0.045,7.509,37.46898788,-91.26663224,"PLSE","count",NA,"NR",1,NA,610,1,"610_1"
2010,"9/22/2010",22,9,15.2,3,19.2,2.17,3,0,1,2,1.837,10.875,2,20.5,0.06,12.351,37.46880057,-91.27466095,"PLSE","count",NA,"NR",1,NA,801,1,"801_1"
2010,"9/22/2010",22,9,2.2,4,19.27,2.33,7,0,1,2,1.354,7.125,-0.813,19,0.092,7.329,37.47715833,-91.26983286,"PLSE","count",NA,"NR",1,NA,98,1,"98_1"
2010,"9/22/2010",22,9,11.1,4,20,3,1,0,1,1,1.987,12.313,-0.063,27,0.07,10.002,37.471976,-91.27119388,"PLSE","count",NA,"NR",1,NA,558,1,"558_1"
2010,"9/22/2010",22,9,13.1,4,22.87,2.33,0,4,1,1,1.981,4.813,1.188,27.5,0.206,11.377,37.46665072,-91.26876927,"PLSE","count",NA,"NR",1,NA,665,1,"665_1"
2010,"9/22/2010",22,9,16.1,5,24.33,1,0,48,1,1,0.047,7.25,0.125,30,0.097,4.507,37.46821881,-91.27175712,"PLSE","count",NA,"NR",1,NA,828,1,"828_1"
2010,"9/22/2010",22,9,16.2,5,23.53,2.83,2,0,1,2,0.049,10.25,-1.438,27.5,0.065,9.306,37.4676649,-91.27281487,"PLSE","count",NA,"NR",1,NA,855,1,"855_1"
2010,"9/22/2010",22,9,19.1,5,22.8,2,7,4,1,1,1.863,6.125,-0.375,26.5,0.082,10.295,37.47087035,-91.2679177,"PLSE","count",NA,"NR",1,NA,989,1,"989_1"
2010,"9/22/2010",22,9,19.2,5,23.47,3,3,0,1,2,1.763,13,2.563,24.5,0.063,12.653,37.47040888,-91.26905441,"PLSE","count",NA,"NR",1,NA,1016,1,"1016_1"
2010,"9/22/2010",22,9,13.2,7,23.8,3,5,2,1,2,1.056,6.063,1.25,30,0.049,11.759,37.46575438,-91.26817544,"PLSE","count",NA,"NR",1,NA,692,1,"692_1"
2010,"9/22/2010",22,9,15.1,8,19.4,1.17,2,14,1,1,1.863,3.938,0.688,23.5,0.084,7.445,37.46924014,-91.27581752,"PLSE","count",NA,"NR",1,NA,774,1,"774_1"
2010,"9/23/2010",23,9,4.2,0,23.67,2.33,2,1,1,2,1.852,12.875,5.188,23,0.196,6.632,37.47525567,-91.25935509,"PLSE","count",NA,"NR",1,NA,206,1,"206_1"
2010,"9/23/2010",23,9,8.1,0,21.8,3,4,1,1,1,1.578,3.188,0.625,19,0.053,9.889,37.47336106,-91.26483266,"PLSE","count",NA,"NR",1,NA,396,1,"396_1"
2010,"9/23/2010",23,9,20.2,0,34.2,0.83,0,18,1,2,0.094,14.563,0.063,34.5,0.073,12.923,37.46844732,-91.26909309,"PLSE","count",NA,"NR",1,NA,1071,1,"1071_1"
2010,"9/23/2010",23,9,1.1,1,23.93,2,0,52,1,1,1.694,2.313,-1.625,12,0.094,9.316,37.48009089,-91.27011763,"PLSE","count",NA,"NR",1,NA,18,1,"18_1"
2010,"9/23/2010",23,9,1.2,1,23.13,2.5,3,5,1,2,0.792,15.688,1,30.5,0.134,6.401,37.48017658,-91.26886121,"PLSE","count",NA,"NR",1,NA,44,1,"44_1"
2010,"9/23/2010",23,9,4.1,1,23.53,2.67,8,11,1,1,0.925,4.938,1.188,20,0.051,12.431,37.47625498,-91.25920405,"PLSE","count",NA,"NR",1,NA,179,1,"179_1"
2010,"9/23/2010",23,9,5.1,1,22.8,1.5,1,4,1,1,1.936,2.563,0.063,7,0.088,9.815,37.48135629,-91.27369574,"PLSE","count",NA,"NR",1,NA,233,1,"233_1"
2010,"9/23/2010",23,9,7.1,1,23.4,0.83,1,49,1,1,0.519,9,-0.5,27,0.129,8.078,37.47350367,-91.2671717,"PLSE","count",NA,"NR",1,NA,342,1,"342_1"
2010,"9/23/2010",23,9,20.1,1,23.4,2.17,1,22,1,1,0.107,2.938,-0.625,26,0.099,10.095,37.46798559,-91.27023905,"PLSE","count",NA,"NR",1,NA,1044,1,"1044_1"
2010,"9/23/2010",23,9,3.2,2,24.67,1.17,1,27,1,2,1.405,10.813,-1.063,34,0.07,11.828,37.47778679,-91.26662204,"PLSE","count",NA,"NR",1,NA,152,1,"152_1"
2010,"9/23/2010",23,9,7.2,2,23.33,1.67,2,10,1,2,1.145,18.25,13.188,23,0.184,8.835,37.47252487,-91.26684986,"PLSE","count",NA,"NR",1,NA,369,1,"369_1"
2010,"9/23/2010",23,9,8.2,2,23.07,2.5,0,13,1,2,1.926,12.625,3.438,30,0.079,11.844,37.47362364,-91.26361045,"PLSE","count",NA,"NR",1,NA,423,1,"423_1"
2010,"9/23/2010",23,9,10.1,2,18.4,5.67,4,2,1,1,1.974,2.938,-1.375,7,0.067,13.263,37.46910757,-91.26442046,"PLSE","count",NA,"NR",1,NA,503,1,"503_1"
2010,"9/23/2010",23,9,5.2,4,23.33,1.67,2,30,1,2,1.565,14.125,2.688,31,0.072,9.315,37.48067256,-91.27277731,"PLSE","count",NA,"NR",1,NA,260,1,"260_1"
2010,"9/23/2010",23,9,10.2,4,17.53,2,1,43,1,2,0.603,4.313,-1.875,30.5,0.108,6.788,37.46821352,-91.26381414,"PLSE","count",NA,"NR",1,NA,530,1,"530_1"
2010,"9/23/2010",23,9,6.1,5,20.67,2.5,4,3,1,1,1.819,3.75,-2,28,0.17,7.468,37.47545396,-91.26568972,"PLSE","count",NA,"NR",1,NA,288,1,"288_1"
2010,"9/23/2010",23,9,9.1,5,19,2.83,2,0,1,1,1.819,5,0,18,0.06,9.599,37.47055512,-91.26574709,"PLSE","count",NA,"NR",1,NA,449,1,"449_1"
2010,"9/23/2010",23,9,9.2,5,19.67,2.67,6,0,1,2,1.831,8.875,-0.188,26.5,0.151,11.89,37.47102856,-91.26463184,"PLSE","count",NA,"NR",1,NA,476,1,"476_1"
2010,"9/23/2010",23,9,3.1,6,23.4,1.67,3,6,1,1,1.073,6.375,-2.938,23.5,0.054,10.331,37.47836537,-91.26763985,"PLSE","count",NA,"NR",1,NA,125,1,"125_1"
2010,"9/23/2010",23,9,6.2,7,21.93,2,1,39,1,2,1.86,14.188,2.938,39,0.117,9.872,37.47571404,-91.26445053,"PLSE","count",NA,"NR",1,NA,315,1,"315_1"
2010,"9/29/2010",29,9,12.2,0,18.47,2.67,6,13,3,2,0.049,15,1.063,34,0.061,9.679,37.46850025,-91.26774154,"PLSE","count",NA,"NR",1,NA,645,1,"645_1"
2010,"9/29/2010",29,9,16.1,1,19.33,1.33,3,8,3,1,0.047,7.25,0.125,30,0.097,4.507,37.46821881,-91.27175712,"PLSE","count",NA,"NR",1,NA,835,1,"835_1"
2010,"9/29/2010",29,9,18.1,1,18.87,3.5,1,3,3,1,0.094,4.563,-0.063,22,0.08,8.12,37.47976171,-91.2753858,"PLSE","count",NA,"NR",1,NA,942,1,"942_1"
2010,"9/29/2010",29,9,16.2,2,18.67,1.83,10,12,3,2,0.049,10.25,-1.438,27.5,0.065,9.306,37.4676649,-91.27281487,"PLSE","count",NA,"NR",1,NA,862,1,"862_1"
2010,"9/29/2010",29,9,19.1,2,19.27,1.83,3,4,3,1,1.863,6.125,-0.375,26.5,0.082,10.295,37.47087035,-91.2679177,"PLSE","count",NA,"NR",1,NA,997,1,"997_1"
2010,"9/29/2010",29,9,19.2,2,17.27,1.33,2,11,3,2,1.763,13,2.563,24.5,0.063,12.653,37.47040888,-91.26905441,"PLSE","count",NA,"NR",1,NA,1024,1,"1024_1"
2010,"9/29/2010",29,9,20.1,2,18.67,2.33,2,20,3,1,0.107,2.938,-0.625,26,0.099,10.095,37.46798559,-91.27023905,"PLSE","count",NA,"NR",1,NA,1051,1,"1051_1"
2010,"9/29/2010",29,9,20.2,2,17.6,2.67,2,23,3,2,0.094,14.563,0.063,34.5,0.073,12.923,37.46844732,-91.26909309,"PLSE","count",NA,"NR",1,NA,1078,1,"1078_1"
2010,"9/29/2010",29,9,10.1,3,18.67,2.5,3,0,3,1,1.974,2.938,-1.375,7,0.067,13.263,37.46910757,-91.26442046,"PLSE","count",NA,"NR",1,NA,510,1,"510_1"
2010,"9/29/2010",29,9,10.2,3,20.47,1.67,2,23,3,2,0.603,4.313,-1.875,30.5,0.108,6.788,37.46821352,-91.26381414,"PLSE","count",NA,"NR",1,NA,537,1,"537_1"
2010,"9/29/2010",29,9,13.1,3,15.6,1.67,5,0,3,1,1.981,4.813,1.188,27.5,0.206,11.377,37.46665072,-91.26876927,"PLSE","count",NA,"NR",1,NA,673,1,"673_1"
2010,"9/29/2010",29,9,13.2,3,17.07,2.83,5,4,3,2,1.056,6.063,1.25,30,0.049,11.759,37.46575438,-91.26817544,"PLSE","count",NA,"NR",1,NA,700,1,"700_1"
2010,"9/29/2010",29,9,17.1,3,16.4,1.5,6,3,3,1,0.291,1.375,-0.5,17.5,0.203,8.031,37.46555043,-91.27171563,"PLSE","count",NA,"NR",1,NA,889,1,"889_1"
2010,"9/29/2010",29,9,9.1,4,19.07,2.67,7,0,3,1,1.819,5,0,18,0.06,9.599,37.47055512,-91.26574709,"PLSE","count",NA,"NR",1,NA,456,1,"456_1"
2010,"9/29/2010",29,9,9.2,4,17.13,2.17,5,0,3,2,1.831,8.875,-0.188,26.5,0.151,11.89,37.47102856,-91.26463184,"PLSE","count",NA,"NR",1,NA,483,1,"483_1"
2010,"9/29/2010",29,9,17.2,4,16.27,1.67,4,5,3,2,0.034,9.063,0.813,28,0.071,7.874,37.46518227,-91.27289384,"PLSE","count",NA,"NR",1,NA,916,1,"916_1"
2010,"9/29/2010",29,9,12.1,6,18.27,1.33,3,19,3,1,1.707,6.563,-1.188,25.5,0.045,7.509,37.46898788,-91.26663224,"PLSE","count",NA,"NR",1,NA,618,1,"618_1"
2010,"9/29/2010",29,9,18.2,7,17,1.17,6,47,3,2,0.137,22.063,9.188,33,0.105,11.904,37.47905622,-91.27430583,"PLSE","count",NA,"NR",1,NA,969,1,"969_1"
2010,"9/30/2010",30,9,1.1,0,19.07,3,0,14,4,1,1.694,2.313,-1.625,12,0.094,9.316,37.48009089,-91.27011763,"PLSE","count",NA,"NR",1,NA,26,1,"26_1"
2010,"9/30/2010",30,9,2.2,0,21.4,0.67,2,1,4,2,1.354,7.125,-0.813,19,0.092,7.329,37.47715833,-91.26983286,"PLSE","count",NA,"NR",1,NA,106,1,"106_1"
2010,"9/30/2010",30,9,3.1,0,18.13,1.33,1,16,4,1,1.073,6.375,-2.938,23.5,0.054,10.331,37.47836537,-91.26763985,"PLSE","count",NA,"NR",1,NA,133,1,"133_1"
2010,"9/30/2010",30,9,4.2,0,17.53,2.5,3,0,4,2,1.852,12.875,5.188,23,0.196,6.632,37.47525567,-91.25935509,"PLSE","count",NA,"NR",1,NA,214,1,"214_1"
2010,"9/30/2010",30,9,7.2,0,15.67,1,5,3,4,2,1.145,18.25,13.188,23,0.184,8.835,37.47252487,-91.26684986,"PLSE","count",NA,"NR",1,NA,376,1,"376_1"
2010,"9/30/2010",30,9,5.1,1,16.8,2.17,1,3,4,1,1.936,2.563,0.063,7,0.088,9.815,37.48135629,-91.27369574,"PLSE","count",NA,"NR",1,NA,241,1,"241_1"
2010,"9/30/2010",30,9,6.1,1,13.4,3.17,2,3,4,1,1.819,3.75,-2,28,0.17,7.468,37.47545396,-91.26568972,"PLSE","count",NA,"NR",1,NA,295,1,"295_1"
2010,"9/30/2010",30,9,6.2,1,11.27,1.83,4,25,4,2,1.86,14.188,2.938,39,0.117,9.872,37.47571404,-91.26445053,"PLSE","count",NA,"NR",1,NA,322,1,"322_1"
2010,"9/30/2010",30,9,8.1,1,15.2,2.33,4,0,4,1,1.578,3.188,0.625,19,0.053,9.889,37.47336106,-91.26483266,"PLSE","count",NA,"NR",1,NA,403,1,"403_1"
2010,"9/30/2010",30,9,15.1,1,19.4,2.33,1,15,4,1,1.863,3.938,0.688,23.5,0.084,7.445,37.46924014,-91.27581752,"PLSE","count",NA,"NR",1,NA,781,1,"781_1"
2010,"9/30/2010",30,9,2.1,2,17.67,2.5,2,6,4,1,1.542,7.75,1.625,23.5,0.105,8.6,37.47746788,-91.27104415,"PLSE","count",NA,"NR",1,NA,79,1,"79_1"
2010,"9/30/2010",30,9,4.1,2,17.73,2.33,2,8,4,1,0.925,4.938,1.188,20,0.051,12.431,37.47625498,-91.25920405,"PLSE","count",NA,"NR",1,NA,187,1,"187_1"
2010,"9/30/2010",30,9,5.2,2,17.13,2.17,6,3,4,2,1.565,14.125,2.688,31,0.072,9.315,37.48067256,-91.27277731,"PLSE","count",NA,"NR",1,NA,268,1,"268_1"
2010,"9/30/2010",30,9,7.1,2,15.73,2.17,1,14,4,1,0.519,9,-0.5,27,0.129,8.078,37.47350367,-91.2671717,"PLSE","count",NA,"NR",1,NA,349,1,"349_1"
2010,"9/30/2010",30,9,11.1,2,17.33,1.67,4,15,4,1,1.987,12.313,-0.063,27,0.07,10.002,37.471976,-91.27119388,"PLSE","count",NA,"NR",1,NA,565,1,"565_1"
2010,"9/30/2010",30,9,14.1,2,16.4,1.17,8,21,4,1,0.293,12.188,-1.188,33,0.422,7.536,37.47125057,-91.27280423,"PLSE","count",NA,"NR",1,NA,727,1,"727_1"
2010,"9/30/2010",30,9,14.2,2,18.07,0.83,5,15,4,2,1.22,13.563,0.125,31,0.166,7.113,37.47099097,-91.2740393,"PLSE","count",NA,"NR",1,NA,754,1,"754_1"
2010,"9/30/2010",30,9,1.2,3,18.67,1.67,2,15,4,2,0.792,15.688,1,30.5,0.134,6.401,37.48017658,-91.26886121,"PLSE","count",NA,"NR",1,NA,52,1,"52_1"
2010,"9/30/2010",30,9,3.2,4,17.73,2.5,1,13,4,2,1.405,10.813,-1.063,34,0.07,11.828,37.47778679,-91.26662204,"PLSE","count",NA,"NR",1,NA,160,1,"160_1"
2010,"9/30/2010",30,9,11.2,4,19.53,1.17,2,0,4,2,0.125,19.563,6.938,32,0.069,4.676,37.47245679,-91.27006807,"PLSE","count",NA,"NR",1,NA,592,1,"592_1"
2010,"9/30/2010",30,9,15.2,4,19.2,2.67,4,3,4,2,1.837,10.875,2,20.5,0.06,12.351,37.46880057,-91.27466095,"PLSE","count",NA,"NR",1,NA,808,1,"808_1"
2010,"9/30/2010",30,9,8.2,5,13.33,1.17,4,82,4,2,1.926,12.625,3.438,30,0.079,11.844,37.47362364,-91.26361045,"PLSE","count",NA,"NR",1,NA,430,1,"430_1"
2010,"10/6/2010",6,10,7.1,0,22.07,4.67,3,13,10,1,0.519,9,-0.5,27,0.129,8.078,37.47350367,-91.2671717,"PLSE","count",NA,"NR",1,NA,327,1,"327_1"
2010,"10/6/2010",6,10,11.1,0,16.2,2.5,7,0,10,1,1.987,12.313,-0.063,27,0.07,10.002,37.471976,-91.27119388,"PLSE","count",NA,"NR",1,NA,542,1,"542_1"
2010,"10/6/2010",6,10,14.1,0,20.93,1.33,1,24,10,1,0.293,12.188,-1.188,33,0.422,7.536,37.47125057,-91.27280423,"PLSE","count",NA,"NR",1,NA,704,1,"704_1"
2010,"10/6/2010",6,10,20.2,0,17.93,1.83,2,50,10,2,0.094,14.563,0.063,34.5,0.073,12.923,37.46844732,-91.26909309,"PLSE","count",NA,"NR",1,NA,1056,1,"1056_1"
2010,"10/6/2010",6,10,1.1,1,15.6,2,3,5,10,1,1.694,2.313,-1.625,12,0.094,9.316,37.48009089,-91.27011763,"PLSE","count",NA,"NR",1,NA,3,1,"3_1"
2010,"10/6/2010",6,10,1.2,1,20.67,1.33,2,9,10,2,0.792,15.688,1,30.5,0.134,6.401,37.48017658,-91.26886121,"PLSE","count",NA,"NR",1,NA,29,1,"29_1"
2010,"10/6/2010",6,10,3.1,1,13.53,2.5,3,9,10,1,1.073,6.375,-2.938,23.5,0.054,10.331,37.47836537,-91.26763985,"PLSE","count",NA,"NR",1,NA,109,1,"109_1"
2010,"10/6/2010",6,10,3.2,1,15,0.83,4,5,10,2,1.405,10.813,-1.063,34,0.07,11.828,37.47778679,-91.26662204,"PLSE","count",NA,"NR",1,NA,136,1,"136_1"
2010,"10/6/2010",6,10,4.1,1,11.4,1.67,6,20,10,1,0.925,4.938,1.188,20,0.051,12.431,37.47625498,-91.25920405,"PLSE","count",NA,"NR",1,NA,163,1,"163_1"
2010,"10/6/2010",6,10,4.2,1,9.47,2.33,2,0,10,2,1.852,12.875,5.188,23,0.196,6.632,37.47525567,-91.25935509,"PLSE","count",NA,"NR",1,NA,190,1,"190_1"
2010,"10/6/2010",6,10,11.2,1,14.47,1.67,0,8,10,2,0.125,19.563,6.938,32,0.069,4.676,37.47245679,-91.27006807,"PLSE","count",NA,"NR",1,NA,569,1,"569_1"
2010,"10/6/2010",6,10,14.2,1,18.27,2.5,1,24,10,2,1.22,13.563,0.125,31,0.166,7.113,37.47099097,-91.2740393,"PLSE","count",NA,"NR",1,NA,731,1,"731_1"
2010,"10/6/2010",6,10,20.1,1,18.8,2.5,4,16,10,1,0.107,2.938,-0.625,26,0.099,10.095,37.46798559,-91.27023905,"PLSE","count",NA,"NR",1,NA,1029,1,"1029_1"
2010,"10/6/2010",6,10,8.1,2,16.67,2.33,4,4,10,1,1.578,3.188,0.625,19,0.053,9.889,37.47336106,-91.26483266,"PLSE","count",NA,"NR",1,NA,381,1,"381_1"
2010,"10/6/2010",6,10,5.1,3,12.87,3.33,3,0,10,1,1.936,2.563,0.063,7,0.088,9.815,37.48135629,-91.27369574,"PLSE","count",NA,"NR",1,NA,217,1,"217_1"
2010,"10/6/2010",6,10,5.2,3,12.2,2.33,2,13,10,2,1.565,14.125,2.688,31,0.072,9.315,37.48067256,-91.27277731,"PLSE","count",NA,"NR",1,NA,244,1,"244_1"
2010,"10/6/2010",6,10,6.1,4,16.33,1.83,6,2,10,1,1.819,3.75,-2,28,0.17,7.468,37.47545396,-91.26568972,"PLSE","count",NA,"NR",1,NA,273,1,"273_1"
2010,"10/6/2010",6,10,6.2,4,15.93,1.83,6,32,10,2,1.86,14.188,2.938,39,0.117,9.872,37.47571404,-91.26445053,"PLSE","count",NA,"NR",1,NA,300,1,"300_1"
2010,"10/6/2010",6,10,7.2,4,16.73,1.33,5,8,10,2,1.145,18.25,13.188,23,0.184,8.835,37.47252487,-91.26684986,"PLSE","count",NA,"NR",1,NA,354,1,"354_1"
2010,"10/6/2010",6,10,8.2,4,16.2,1.17,2,8,10,2,1.926,12.625,3.438,30,0.079,11.844,37.47362364,-91.26361045,"PLSE","count",NA,"NR",1,NA,408,1,"408_1"
2010,"10/7/2010",7,10,2.2,0,12.53,1.5,2,4,11,2,1.354,7.125,-0.813,19,0.092,7.329,37.47715833,-91.26983286,"PLSE","count",NA,"NR",1,NA,84,1,"84_1"
2010,"10/7/2010",7,10,9.1,0,15.33,2.33,0,2,11,1,1.819,5,0,18,0.06,9.599,37.47055512,-91.26574709,"PLSE","count",NA,"NR",1,NA,434,1,"434_1"
2010,"10/7/2010",7,10,9.2,0,14.93,0.83,0,1,11,2,1.831,8.875,-0.188,26.5,0.151,11.89,37.47102856,-91.26463184,"PLSE","count",NA,"NR",1,NA,461,1,"461_1"
2010,"10/7/2010",7,10,13.2,0,20.73,2,2,5,11,2,1.056,6.063,1.25,30,0.049,11.759,37.46575438,-91.26817544,"PLSE","count",NA,"NR",1,NA,678,1,"678_1"
2010,"10/7/2010",7,10,18.2,0,20.2,1.33,2,18,11,2,0.137,22.063,9.188,33,0.105,11.904,37.47905622,-91.27430583,"PLSE","count",NA,"NR",1,NA,947,1,"947_1"
2010,"10/7/2010",7,10,19.1,0,20.47,2.17,1,9,11,1,1.863,6.125,-0.375,26.5,0.082,10.295,37.47087035,-91.2679177,"PLSE","count",NA,"NR",1,NA,975,1,"975_1"
2010,"10/7/2010",7,10,12.2,1,17.4,2.5,2,12,11,2,0.049,15,1.063,34,0.061,9.679,37.46850025,-91.26774154,"PLSE","count",NA,"NR",1,NA,623,1,"623_1"
2010,"10/7/2010",7,10,13.1,1,18.4,0.67,0,16,11,1,1.981,4.813,1.188,27.5,0.206,11.377,37.46665072,-91.26876927,"PLSE","count",NA,"NR",1,NA,651,1,"651_1"
2010,"10/7/2010",7,10,16.2,1,19.8,1.67,4,16,11,2,0.049,10.25,-1.438,27.5,0.065,9.306,37.4676649,-91.27281487,"PLSE","count",NA,"NR",1,NA,840,1,"840_1"
2010,"10/7/2010",7,10,17.1,1,21.27,1.67,3,5,11,1,0.291,1.375,-0.5,17.5,0.203,8.031,37.46555043,-91.27171563,"PLSE","count",NA,"NR",1,NA,867,1,"867_1"
2010,"10/7/2010",7,10,18.1,1,18.73,2.33,5,11,11,1,0.094,4.563,-0.063,22,0.08,8.12,37.47976171,-91.2753858,"PLSE","count",NA,"NR",1,NA,920,1,"920_1"
2010,"10/7/2010",7,10,2.1,2,12.6,3.67,6,3,11,1,1.542,7.75,1.625,23.5,0.105,8.6,37.47746788,-91.27104415,"PLSE","count",NA,"NR",1,NA,57,1,"57_1"
2010,"10/7/2010",7,10,10.1,2,14.07,2.5,3,0,11,1,1.974,2.938,-1.375,7,0.067,13.263,37.46910757,-91.26442046,"PLSE","count",NA,"NR",1,NA,488,1,"488_1"
2010,"10/7/2010",7,10,10.2,2,14.4,1,1,54,11,2,0.603,4.313,-1.875,30.5,0.108,6.788,37.46821352,-91.26381414,"PLSE","count",NA,"NR",1,NA,515,1,"515_1"
2010,"10/7/2010",7,10,15.1,2,12.33,2,0,32,11,1,1.863,3.938,0.688,23.5,0.084,7.445,37.46924014,-91.27581752,"PLSE","count",NA,"NR",1,NA,759,1,"759_1"
2010,"10/7/2010",7,10,17.2,2,20.07,1.33,0,26,11,2,0.034,9.063,0.813,28,0.071,7.874,37.46518227,-91.27289384,"PLSE","count",NA,"NR",1,NA,894,1,"894_1"
2010,"10/7/2010",7,10,19.2,2,18.8,1,3,6,11,2,1.763,13,2.563,24.5,0.063,12.653,37.47040888,-91.26905441,"PLSE","count",NA,"NR",1,NA,1001,1,"1001_1"
2010,"10/7/2010",7,10,16.1,3,23,1.5,2,55,11,1,0.047,7.25,0.125,30,0.097,4.507,37.46821881,-91.27175712,"PLSE","count",NA,"NR",1,NA,813,1,"813_1"
2010,"10/7/2010",7,10,12.1,4,18.27,2.5,7,8,11,1,1.707,6.563,-1.188,25.5,0.045,7.509,37.46898788,-91.26663224,"PLSE","count",NA,"NR",1,NA,596,1,"596_1"
2010,"10/7/2010",7,10,15.2,4,11.6,1.83,6,0,11,2,1.837,10.875,2,20.5,0.06,12.351,37.46880057,-91.27466095,"PLSE","count",NA,"NR",1,NA,786,1,"786_1"
2011,"4/28/2011",28,4,17.2,0,15.5,3.3,7,6,1,2,0.034,9.063,0.813,28,0.071,7.874,37.46518227,-91.27289384,"PLSE","count",NA,"NR",1,NA,915,1,"915_1"
2011,"4/28/2011",28,4,13.1,2,18.3,4.2,6,0,1,1,1.981,4.813,1.188,27.5,0.206,11.377,37.46665072,-91.26876927,"PLSE","count",NA,"NR",1,NA,672,1,"672_1"
2011,"4/28/2011",28,4,13.2,2,18.1,4.5,5,11,1,2,1.056,6.063,1.25,30,0.049,11.759,37.46575438,-91.26817544,"PLSE","count",NA,"NR",1,NA,699,1,"699_1"
